,domain,name,category,prompts,wikipedia
7905,profession,Nuclear_engineering,engineering_branches,Employment in nuclear engineering is predicted to ,"Employment in nuclear engineering is predicted to grow about nine percent to year 2022 as needed to replace retiring nuclear engineers, provide maintenance and updating of safety systems in power plants, and to advance the applications of nuclear medicine."
7906,profession,Medical_physics,engineering_branches,"Medical physics is, in general, the application of physics ","Medical physics is, in general, the application of physics concepts, theories, and methods to medicine or healthcare."
7907,profession,Medical_physics,engineering_branches,"Medical physics is, in general, the application of physics ",Medical physics departments may be found in hospitals or universities.
7908,profession,Medical_physics,engineering_branches,Medical physics departments may be found in ,"Medical physics is, in general, the application of physics concepts, theories, and methods to medicine or healthcare."
7909,profession,Medical_physics,engineering_branches,Medical physics departments may be found in ,Medical physics departments may be found in hospitals or universities.
7910,profession,Nuclear_fuel,engineering_branches,Nuclear fuel is material used in nuclear ,Nuclear fuel is material used in nuclear power stations to produce heat to power turbines.
7911,profession,Nuclear_fuel,engineering_branches,Nuclear fuel is material used in nuclear ,Heat is created when nuclear fuel undergoes nuclear fission.
7912,profession,Nuclear_fuel,engineering_branches,Heat is created when nuclear fuel undergoes ,Nuclear fuel is material used in nuclear power stations to produce heat to power turbines.
7913,profession,Nuclear_fuel,engineering_branches,Heat is created when nuclear fuel undergoes ,Heat is created when nuclear fuel undergoes nuclear fission.
7914,profession,Radiation_protection,engineering_branches,"Radiation protection, also known as radiological protection, ","Radiation protection, also known as radiological protection, is defined by the International Atomic Energy Agency as ""The protection of people from harmful effects of exposure to ionizing radiation, and the means for achieving this""."
7915,profession,Radiation_protection,engineering_branches,"Radiation protection, also known as radiological protection, ","Fundamental to radiation protection is the avoidance or reduction of dose using the simple protective measures of time, distance and shielding."
7916,profession,Radiation_protection,engineering_branches,Fundamental to radiation protection is the avoidance ,"Radiation protection, also known as radiological protection, is defined by the International Atomic Energy Agency as ""The protection of people from harmful effects of exposure to ionizing radiation, and the means for achieving this""."
7917,profession,Radiation_protection,engineering_branches,Fundamental to radiation protection is the avoidance ,"Fundamental to radiation protection is the avoidance or reduction of dose using the simple protective measures of time, distance and shielding."
7918,profession,Petroleum_engineering,engineering_branches,Petroleum engineering is a field of engineering ,"Petroleum engineering is a field of engineering concerned with the activities related to the production of hydrocarbons, which can be either crude oil or natural gas."
7919,profession,Petroleum_engineering,engineering_branches,Petroleum engineering is a field of engineering ,"Exploration, by earth scientists, and petroleum engineering are the oil and gas industry's two main subsurface disciplines, which focus on maximizing economic recovery of hydrocarbons from subsurface reservoirs."
7920,profession,Petroleum_engineering,engineering_branches,"Exploration, by earth scientists, and petroleum engineering ","Petroleum engineering is a field of engineering concerned with the activities related to the production of hydrocarbons, which can be either crude oil or natural gas."
7921,profession,Petroleum_engineering,engineering_branches,"Exploration, by earth scientists, and petroleum engineering ","Exploration, by earth scientists, and petroleum engineering are the oil and gas industry's two main subsurface disciplines, which focus on maximizing economic recovery of hydrocarbons from subsurface reservoirs."
7922,profession,Reservoir_engineering,engineering_branches,Reservoir engineering is a branch of petroleum engineering ,Reservoir engineering is a branch of petroleum engineering that applies scientific principles to the fluid flow through porous medium during the development and production of oil and gas reservoirs so as to obtain a high economic recovery.
7923,profession,Reservoir_engineering,engineering_branches,Reservoir engineering is a branch of petroleum engineering ,"1990 ""Applied Petroleum Reservoir Engineering"" Second Edition."
7924,profession,Reservoir_engineering,engineering_branches,"1990 ""Applied Petroleum Reservoir Engineering"" Second ",Reservoir engineering is a branch of petroleum engineering that applies scientific principles to the fluid flow through porous medium during the development and production of oil and gas reservoirs so as to obtain a high economic recovery.
7925,profession,Reservoir_engineering,engineering_branches,"1990 ""Applied Petroleum Reservoir Engineering"" Second ","1990 ""Applied Petroleum Reservoir Engineering"" Second Edition."
7926,profession,Drilling_engineering,engineering_branches,Drilling engineering is a subset of petroleum ,Drilling engineering is a subset of petroleum engineering.Drilling engineers design and implement procedures to drill wells as safely and economically as possible.
7927,profession,Project_engineering,engineering_branches,Project engineering includes all parts of the ,"Project engineering includes all parts of the design of manufacturing or processing facilities, either new or modifications to and expansions of existing facilities."
7928,profession,Instrumentation_and_control_engineering,engineering_branches,Instrumentation and control engineering is a branch of engineering ,"Instrumentation and control engineering is a branch of engineering that studies the measurement and control of process variables, and the design and implementation of systems that incorporate them."
7929,profession,Railway_engineering,engineering_branches,Railway engineering is a multi-faceted engineering discipline ,"Railway engineering is a multi-faceted engineering discipline dealing with the design, construction and operation of all types of rail transport systems."
7930,profession,Maglev,engineering_branches,Maglev is a system of train ,"Maglev is a system of train transportation that uses two sets of magnets, one set to repel and push the train up off the track, and another set to move the elevated train ahead, taking advantage of the lack of friction."
7931,profession,Maglev,engineering_branches,Maglev is a system of train ,"Along certain ""medium-range"" routes, maglev can compete favorably with high-speed rail and airplanes."
7932,profession,Maglev,engineering_branches,"Along certain ""medium-range"" routes, maglev can ","Maglev is a system of train transportation that uses two sets of magnets, one set to repel and push the train up off the track, and another set to move the elevated train ahead, taking advantage of the lack of friction."
7933,profession,Maglev,engineering_branches,"Along certain ""medium-range"" routes, maglev can ","Along certain ""medium-range"" routes, maglev can compete favorably with high-speed rail and airplanes."
7934,profession,Information_technology_engineering,engineering_branches,"Information engineering, also known as Information technology engineering, ","Information engineering, also known as Information technology engineering, information engineering methodology or data engineering, is a software engineering approach to designing and developing information systems."
7935,profession,Information_technology_engineering,engineering_branches,"Information engineering, also known as Information technology engineering, ","Information technology engineering has been defined by Steven M Davis as: ""An integrated and evolutionary set of tasks and techniques that enhance business communication throughout an enterprise enabling it to develop people, procedures and systems to achieve its vision"".Information technology engineering has many purposes, including organization planning, business re-engineering, application development, information systems planning and systems re-engineering."
7936,profession,Information_technology_engineering,engineering_branches,Information technology engineering has been defined by Steven ,"Information engineering, also known as Information technology engineering, information engineering methodology or data engineering, is a software engineering approach to designing and developing information systems."
7937,profession,Information_technology_engineering,engineering_branches,Information technology engineering has been defined by Steven ,"Information technology engineering has been defined by Steven M Davis as: ""An integrated and evolutionary set of tasks and techniques that enhance business communication throughout an enterprise enabling it to develop people, procedures and systems to achieve its vision"".Information technology engineering has many purposes, including organization planning, business re-engineering, application development, information systems planning and systems re-engineering."
7938,profession,Teletraffic_engineering,engineering_branches,"Telecommunications traffic engineering, teletraffic engineering, or traffic ","Telecommunications traffic engineering, teletraffic engineering, or traffic engineering is the application of traffic engineering theory to telecommunications."
7939,profession,Web_engineering,engineering_branches,"Web engineering focuses on the methodologies, techniques, ","Web engineering focuses on the methodologies, techniques, and tools that are the foundation of Web application development and which support their design, development, evolution, and evaluation."
7940,profession,Web_engineering,engineering_branches,"Web engineering focuses on the methodologies, techniques, ","Web engineering is multidisciplinary and encompasses contributions from diverse areas: systems analysis and design, software engineering, hypermedia/hypertext engineering, requirements engineering, human-computer interaction, user interface, information engineering, information indexing and retrieval, testing, modelling and simulation, project management, and graphic design and presentation."
7941,profession,Web_engineering,engineering_branches,Web engineering is multidisciplinary and encompasses contributions from ,"Web engineering focuses on the methodologies, techniques, and tools that are the foundation of Web application development and which support their design, development, evolution, and evaluation."
7942,profession,Web_engineering,engineering_branches,Web engineering is multidisciplinary and encompasses contributions from ,"Web engineering is multidisciplinary and encompasses contributions from diverse areas: systems analysis and design, software engineering, hypermedia/hypertext engineering, requirements engineering, human-computer interaction, user interface, information engineering, information indexing and retrieval, testing, modelling and simulation, project management, and graphic design and presentation."
7943,profession,Supply_chain_engineering,engineering_branches,Supply chain engineering is the engineering discipline that ,"Supply chain engineering is the engineering discipline that concerns the planning, design, and operation of supply chains."
7944,profession,Supply_chain_engineering,engineering_branches,Supply chain engineering is the engineering discipline that ,"Supply chain engineering can be considered to include supply chain optimization, although the latter could also be done using more qualitative management-based approaches, which is less of a focus in supply chain engineering."
7945,profession,Supply_chain_engineering,engineering_branches,Supply chain engineering can be considered to include ,"Supply chain engineering is the engineering discipline that concerns the planning, design, and operation of supply chains."
7946,profession,Supply_chain_engineering,engineering_branches,Supply chain engineering can be considered to include ,"Supply chain engineering can be considered to include supply chain optimization, although the latter could also be done using more qualitative management-based approaches, which is less of a focus in supply chain engineering."
7947,profession,Supply_chains,engineering_branches,"As a result, supply chains are often ","As a result, supply chains are often subject to global and local regulations."
7948,profession,Logistics,engineering_branches,Logistics is generally the detailed organization ,Logistics is generally the detailed organization and implementation of a complex operation.
7949,profession,Logistics,engineering_branches,Logistics is generally the detailed organization ,"In a general business sense, logistics is the management of the flow of things between the point of origin and the point of consumption to meet the requirements of customers or corporations."
7950,profession,Logistics,engineering_branches,"In a general business sense, logistics ",Logistics is generally the detailed organization and implementation of a complex operation.
7951,profession,Logistics,engineering_branches,"In a general business sense, logistics ","In a general business sense, logistics is the management of the flow of things between the point of origin and the point of consumption to meet the requirements of customers or corporations."
7952,profession,Pricing,engineering_branches,Pricing is the process whereby a ,"Pricing is the process whereby a business sets the price at which it will sell its products and services, and may be part of the business's marketing plan."
7953,profession,Pricing,engineering_branches,Pricing is the process whereby a ,"Pricing is a fundamental aspect of financial modeling and is one of the four Ps of the marketing mix, the other three aspects being product, promotion, and place."
7954,profession,Pricing,engineering_branches,Pricing is a fundamental aspect of ,"Pricing is the process whereby a business sets the price at which it will sell its products and services, and may be part of the business's marketing plan."
7955,profession,Pricing,engineering_branches,Pricing is a fundamental aspect of ,"Pricing is a fundamental aspect of financial modeling and is one of the four Ps of the marketing mix, the other three aspects being product, promotion, and place."
7956,profession,Manufacturing,engineering_branches,Manufacturing is the production of products ,"Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation and is the essence of secondary industry."
7957,profession,Manufacturing,engineering_branches,Manufacturing is the production of products ,Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product.
7958,profession,Manufacturing,engineering_branches,Manufacturing engineering or manufacturing process are ,"Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation and is the essence of secondary industry."
7959,profession,Manufacturing,engineering_branches,Manufacturing engineering or manufacturing process are ,Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product.
7960,profession,Yarn_engineering,engineering_branches,Yarn engineering is the process of constructing ,Yarn engineering is the process of constructing yarn using procedures designed to change its properties.
7961,profession,Yarn_engineering,engineering_branches,Yarn engineering is the process of constructing ,"The purpose of yarn engineering is to optimize the performance and minimize the cost of textile products through the process of selecting the most effective raw materials, fiber type, manufacturing method, and yarn structure[1]."
7962,profession,Yarn_engineering,engineering_branches,The purpose of yarn engineering is to ,Yarn engineering is the process of constructing yarn using procedures designed to change its properties.
7963,profession,Yarn_engineering,engineering_branches,The purpose of yarn engineering is to ,"The purpose of yarn engineering is to optimize the performance and minimize the cost of textile products through the process of selecting the most effective raw materials, fiber type, manufacturing method, and yarn structure[1]."
7964,profession,Financial_engineering,engineering_branches,Financial engineering is a multidisciplinary field involving ,"Financial engineering is a multidisciplinary field involving financial theory, methods of engineering, tools of mathematics and the practice of programming."
7965,profession,Financial_engineering,engineering_branches,Financial engineering is a multidisciplinary field involving ,"In the United States, financial engineering programs are accredited by the International Association of Quantitative Finance.An older use of the term ""financial engineering"" that is less common today is aggressive restructuring of corporate balance sheets."
7966,profession,Financial_engineering,engineering_branches,"In the United States, financial engineering programs ","Financial engineering is a multidisciplinary field involving financial theory, methods of engineering, tools of mathematics and the practice of programming."
7967,profession,Financial_engineering,engineering_branches,"In the United States, financial engineering programs ","In the United States, financial engineering programs are accredited by the International Association of Quantitative Finance.An older use of the term ""financial engineering"" that is less common today is aggressive restructuring of corporate balance sheets."
7968,profession,Oxford_University_Press,engineering_branches,Oxford University Press is the largest university press ,"Oxford University Press is the largest university press in the world, and the second oldest after Cambridge University Press."
7969,profession,Oxford_University_Press,engineering_branches,Oxford University Press is the largest university press ,The History of Oxford University Press: Volume I: Beginnings to 1780.
7970,profession,Oxford_University_Press,engineering_branches,The History of Oxford University Press: Volume I: ,"Oxford University Press is the largest university press in the world, and the second oldest after Cambridge University Press."
7971,profession,Oxford_University_Press,engineering_branches,The History of Oxford University Press: Volume I: ,The History of Oxford University Press: Volume I: Beginnings to 1780.
7972,profession,Wayback_Machine,engineering_branches,The Wayback Machine is a digital archive ,"The Wayback Machine is a digital archive of the World Wide Web, founded by the Internet Archive, a nonprofit organization based in San Francisco."
7973,profession,Wayback_Machine,engineering_branches,The Wayback Machine is a digital archive ,"""The name Wayback Machine was chosen as a reference to the ""WABAC machine"", a fictional time-traveling device used by the characters Mister Peabody and Sherman in The Rocky and Bullwinkle Show, an animated cartoon."
7974,profession,Wayback_Machine,engineering_branches,"""The name Wayback Machine was chosen as ","The Wayback Machine is a digital archive of the World Wide Web, founded by the Internet Archive, a nonprofit organization based in San Francisco."
7975,profession,Wayback_Machine,engineering_branches,"""The name Wayback Machine was chosen as ","""The name Wayback Machine was chosen as a reference to the ""WABAC machine"", a fictional time-traveling device used by the characters Mister Peabody and Sherman in The Rocky and Bullwinkle Show, an animated cartoon."
7976,profession,Transportation_engineering,engineering_branches,Transportation engineering or transport engineering is the ,"Transportation engineering or transport engineering is the application of technology and scientific principles to the planning, functional design, operation and management of facilities for any mode of transportation in order to provide for the safe, efficient, rapid, comfortable, convenient, economical, and environmentally compatible movement of people and goods transport."
7977,profession,Transportation_engineering,engineering_branches,Transportation engineering or transport engineering is the ,"The planning aspects of transportation engineering relate to elements of urban planning, and involve technical forecasting decisions and political factors."
7978,profession,Transportation_engineering,engineering_branches,The planning aspects of transportation engineering relate ,"Transportation engineering or transport engineering is the application of technology and scientific principles to the planning, functional design, operation and management of facilities for any mode of transportation in order to provide for the safe, efficient, rapid, comfortable, convenient, economical, and environmentally compatible movement of people and goods transport."
7979,profession,Transportation_engineering,engineering_branches,The planning aspects of transportation engineering relate ,"The planning aspects of transportation engineering relate to elements of urban planning, and involve technical forecasting decisions and political factors."
7980,profession,Electromechanics,engineering_branches,"In engineering, electromechanics combines processes and ","In engineering, electromechanics combines processes and procedures drawn from electrical engineering and mechanical engineering."
7981,profession,Electromechanics,engineering_branches,"In engineering, electromechanics combines processes and ",Electromechanics focuses on the interaction of electrical and mechanical systems as a whole and how the two systems interact with each other.
7982,profession,Electromechanics,engineering_branches,Electromechanics focuses on the interaction of ,"In engineering, electromechanics combines processes and procedures drawn from electrical engineering and mechanical engineering."
7983,profession,Electromechanics,engineering_branches,Electromechanics focuses on the interaction of ,Electromechanics focuses on the interaction of electrical and mechanical systems as a whole and how the two systems interact with each other.
7984,profession,Microwave_engineering,engineering_branches,Microwave engineering pertains to the study and ,"Microwave engineering pertains to the study and design of microwave circuits, components, and systems."
7985,profession,Microwave_engineering,engineering_branches,Microwave engineering pertains to the study and ,During World War II microwave engineering played a significant role in developing radar that could accurately locate enemy ships and planes with a focused beam of EM radiation.
7986,profession,Microwave_engineering,engineering_branches,During World War II microwave engineering played ,"Microwave engineering pertains to the study and design of microwave circuits, components, and systems."
7987,profession,Microwave_engineering,engineering_branches,During World War II microwave engineering played ,During World War II microwave engineering played a significant role in developing radar that could accurately locate enemy ships and planes with a focused beam of EM radiation.
7988,profession,Radio-frequency_engineering,engineering_branches,Radio-frequency engineering is a subset of electronic ,"Radio-frequency engineering is a subset of electronic engineering involving the application of transmission line, waveguide, antenna and electromagnetic field principles to the design and application of devices that produce or utilize signals within the radio band, the frequency range of about 20 kHz up to 300 GHz.It is incorporated into almost everything that transmits or receives a radio wave, which includes, but is not limited to, mobile phones, radios, Wi-Fi, and two-way radios."
7989,profession,Chemical_reaction_engineering,engineering_branches,Chemical reaction engineering is a specialty in chemical ,Chemical reaction engineering is a specialty in chemical engineering or industrial chemistry dealing with chemical reactors.
7990,profession,Chemical_reaction_engineering,engineering_branches,Chemical reaction engineering is a specialty in chemical ,The term chemical reaction engineering was apparently coined by J.C. Vlugter while preparing the 1st European Symposium on Chemical Reaction Engineering which was held in Amsterdam in 1957.
7991,profession,Chemical_reaction_engineering,engineering_branches,The term chemical reaction engineering was apparently coined ,Chemical reaction engineering is a specialty in chemical engineering or industrial chemistry dealing with chemical reactors.
7992,profession,Chemical_reaction_engineering,engineering_branches,The term chemical reaction engineering was apparently coined ,The term chemical reaction engineering was apparently coined by J.C. Vlugter while preparing the 1st European Symposium on Chemical Reaction Engineering which was held in Amsterdam in 1957.
7993,profession,Interdisciplinarity,engineering_branches,Interdisciplinarity or interdisciplinary studies involves the ,Interdisciplinarity or interdisciplinary studies involves the combining of two or more academic disciplines into one activity.
7994,profession,Interdisciplinarity,engineering_branches,Interdisciplinarity or interdisciplinary studies involves the ,"Interdisciplinarity involves researchers, students, and teachers in the goals of connecting and integrating several academic schools of thought, professions, or technologies—along with their specific perspectives—in the pursuit of a common task."
7995,profession,Interdisciplinarity,engineering_branches,"Interdisciplinarity involves researchers, students, and teachers ",Interdisciplinarity or interdisciplinary studies involves the combining of two or more academic disciplines into one activity.
7996,profession,Interdisciplinarity,engineering_branches,"Interdisciplinarity involves researchers, students, and teachers ","Interdisciplinarity involves researchers, students, and teachers in the goals of connecting and integrating several academic schools of thought, professions, or technologies—along with their specific perspectives—in the pursuit of a common task."
7997,profession,Audio_engineer,engineering_branches,An audio engineer helps to produce a ,"An audio engineer helps to produce a recording or a live performance, balancing and adjusting sound sources using equalization and audio effects, mixing, reproduction, and reinforcement of sound."
7998,profession,Audio_engineer,engineering_branches,An audio engineer helps to produce a ,"Audio engineers work on the ""...technical aspect of recording—the placing of microphones, pre-amp knobs, the setting of levels."
7999,profession,Audio_engineer,engineering_branches,"Audio engineers work on the ""...technical ","An audio engineer helps to produce a recording or a live performance, balancing and adjusting sound sources using equalization and audio effects, mixing, reproduction, and reinforcement of sound."
8000,profession,Audio_engineer,engineering_branches,"Audio engineers work on the ""...technical ","Audio engineers work on the ""...technical aspect of recording—the placing of microphones, pre-amp knobs, the setting of levels."
8001,profession,Engineering_mathematics,engineering_branches,Engineering mathematics is a branch of applied mathematics ,Engineering mathematics is a branch of applied mathematics concerning mathematical methods and techniques that are typically used in engineering and industry.
8002,profession,Engineering_mathematics,engineering_branches,Engineering mathematics is a branch of applied mathematics ,Engineering mathematics in tertiary education typically consists of mathematical methods and models courses.
8003,profession,Engineering_mathematics,engineering_branches,Engineering mathematics in tertiary education typically consists of ,Engineering mathematics is a branch of applied mathematics concerning mathematical methods and techniques that are typically used in engineering and industry.
8004,profession,Engineering_mathematics,engineering_branches,Engineering mathematics in tertiary education typically consists of ,Engineering mathematics in tertiary education typically consists of mathematical methods and models courses.
8005,profession,Engineering_mechanics,engineering_branches,Much of modern engineering mechanics is based ,"Much of modern engineering mechanics is based on Isaac Newton's laws of motion while the modern practice of their application can be traced back to Stephen Timoshenko, who is said to be the father of modern engineering mechanics."
8006,profession,Engineering_mechanics,engineering_branches,Much of modern engineering mechanics is based ,"Engineering Mechanics Volume 2: Dynamics, John Wiley & Sons., New York, 1986."
8007,profession,Engineering_mechanics,engineering_branches,"Engineering Mechanics Volume 2: Dynamics, John Wiley & ","Much of modern engineering mechanics is based on Isaac Newton's laws of motion while the modern practice of their application can be traced back to Stephen Timoshenko, who is said to be the father of modern engineering mechanics."
8008,profession,Engineering_mechanics,engineering_branches,"Engineering Mechanics Volume 2: Dynamics, John Wiley & ","Engineering Mechanics Volume 2: Dynamics, John Wiley & Sons., New York, 1986."
8009,profession,Engineering_physics,engineering_branches,"Engineering physics, or engineering science, refers to ","Engineering physics, or engineering science, refers to the study of the combined disciplines of physics, mathematics, biology, social science, and engineering, particularly computer, nuclear, electrical, electronic, aerospace, materials or mechanical engineering."
8010,profession,Engineering_physics,engineering_branches,"Engineering physics, or engineering science, refers to ","In some institutions, an engineering physics major is a discipline or specialization within the scope of engineering science, or applied science.In many universities, engineering science programs may be offered at the levels of B.Tech, B.Sc., M.Sc."
8011,profession,Engineering_physics,engineering_branches,"In some institutions, an engineering physics major ","Engineering physics, or engineering science, refers to the study of the combined disciplines of physics, mathematics, biology, social science, and engineering, particularly computer, nuclear, electrical, electronic, aerospace, materials or mechanical engineering."
8012,profession,Engineering_physics,engineering_branches,"In some institutions, an engineering physics major ","In some institutions, an engineering physics major is a discipline or specialization within the scope of engineering science, or applied science.In many universities, engineering science programs may be offered at the levels of B.Tech, B.Sc., M.Sc."
8013,profession,Materials_science,engineering_branches,"The interdisciplinary field of materials science, also ","The interdisciplinary field of materials science, also commonly termed materials science and engineering, is the design and discovery of new materials, particularly solids."
8014,profession,Materials_science,engineering_branches,"The interdisciplinary field of materials science, also ","The intellectual origins of materials science stem from the Enlightenment, when researchers began to use analytical thinking from chemistry, physics, and engineering to understand ancient, phenomenological observations in metallurgy and mineralogy."
8015,profession,Materials_science,engineering_branches,The intellectual origins of materials science stem from the ,"The interdisciplinary field of materials science, also commonly termed materials science and engineering, is the design and discovery of new materials, particularly solids."
8016,profession,Materials_science,engineering_branches,The intellectual origins of materials science stem from the ,"The intellectual origins of materials science stem from the Enlightenment, when researchers began to use analytical thinking from chemistry, physics, and engineering to understand ancient, phenomenological observations in metallurgy and mineralogy."
8017,profession,Metallurgy,engineering_branches,Metallurgy is a domain of materials science and engineering ,"Metallurgy is a domain of materials science and engineering that studies the physical and chemical behavior of metallic elements, their inter-metallic compounds, and their mixtures, which are called alloys."
8018,profession,Metallurgy,engineering_branches,Metallurgy is a domain of materials science and engineering ,Metallurgy encompasses both the science and the technology of metals.
8019,profession,Metallurgy,engineering_branches,Metallurgy encompasses both the science and ,"Metallurgy is a domain of materials science and engineering that studies the physical and chemical behavior of metallic elements, their inter-metallic compounds, and their mixtures, which are called alloys."
8020,profession,Metallurgy,engineering_branches,Metallurgy encompasses both the science and ,Metallurgy encompasses both the science and the technology of metals.
8021,profession,Photonics,engineering_branches,Photonics is the physical science of ,"Photonics is the physical science of light generation, detection, and manipulation through emission, transmission, modulation, signal processing, switching, amplification, and sensing."
8022,profession,Photonics,engineering_branches,Photonics is the physical science of ,The term photonics developed as an outgrowth of the first practical semiconductor light emitters invented in the early 1960s and optical fibers developed in the 1970s.
8023,profession,Photonics,engineering_branches,The term photonics developed as an ,"Photonics is the physical science of light generation, detection, and manipulation through emission, transmission, modulation, signal processing, switching, amplification, and sensing."
8024,profession,Photonics,engineering_branches,The term photonics developed as an ,The term photonics developed as an outgrowth of the first practical semiconductor light emitters invented in the early 1960s and optical fibers developed in the 1970s.
8025,profession,Privacy_engineering,engineering_branches,"Privacy engineering is an emerging discipline within, ","Privacy engineering is an emerging discipline within, at least, the software or information system domain which aims to provide methodologies, tools, and techniques such that the engineered systems provide acceptable levels of privacy."
8026,profession,Privacy_engineering,engineering_branches,"Privacy engineering is an emerging discipline within, ","Privacy engineering involves aspects such as process management, security, ontology and software engineering."
8027,profession,Privacy_engineering,engineering_branches,Privacy engineering involves aspects such as process ,"Privacy engineering is an emerging discipline within, at least, the software or information system domain which aims to provide methodologies, tools, and techniques such that the engineered systems provide acceptable levels of privacy."
8028,profession,Privacy_engineering,engineering_branches,Privacy engineering involves aspects such as process ,"Privacy engineering involves aspects such as process management, security, ontology and software engineering."
8029,profession,Security_engineering,engineering_branches,Security engineering is a specialized field of ,"Security engineering is a specialized field of engineering that focuses on the security aspects in the design of systems that need to be able to deal robustly with possible sources of disruption, ranging from natural disasters to malicious acts."
8030,profession,Security_engineering,engineering_branches,Security engineering is a specialized field of ,"In one form or another, security engineering has existed as an informal field of study for several centuries."
8031,profession,Security_engineering,engineering_branches,"In one form or another, security engineering ","Security engineering is a specialized field of engineering that focuses on the security aspects in the design of systems that need to be able to deal robustly with possible sources of disruption, ranging from natural disasters to malicious acts."
8032,profession,Security_engineering,engineering_branches,"In one form or another, security engineering ","In one form or another, security engineering has existed as an informal field of study for several centuries."
8033,profession,Glossaries,engineering_branches,While glossaries are most commonly associated with ,"While glossaries are most commonly associated with non-fiction books, in some cases, fiction novels may come with a glossary for unfamiliar terms."
8034,profession,Glossary_of_engineering,engineering_branches,This glossary of engineering terms is a list of ,This glossary of engineering terms is a list of definitions about the major concepts of engineering.
8035,profession,Glossary_of_aerospace_engineering,engineering_branches,This glossary of aerospace engineering terms pertains specifically to ,This glossary of aerospace engineering terms pertains specifically to aerospace engineering and its sub-disciplines.
8036,profession,Glossary_of_civil_engineering,engineering_branches,This glossary of civil engineering terms pertains specifically to ,This glossary of civil engineering terms pertains specifically to  civil engineering and its sub-disciplines.
8037,profession,Glossary_of_electrical_and_electronics_engineering,engineering_branches,This glossary of electrical and electronics engineering pertains specifically to electrical ,This glossary of electrical and electronics engineering pertains specifically to electrical and electronics engineering.
8038,profession,Glossary_of_mechanical_engineering,engineering_branches,This glossary of mechanical engineering terms pertains specifically to mechanical ,This glossary of mechanical engineering terms pertains specifically to mechanical engineering and its sub-disciplines.
8039,profession,Glossary_of_structural_engineering,engineering_branches,This glossary of structural engineering terms pertains specifically to structural engineering ,This glossary of structural engineering terms pertains specifically to structural engineering and its sub-disciplines.
8040,profession,Chaplain,mental_health_occupations,"A chaplain is, traditionally, a cleric, ","A chaplain is, traditionally, a cleric, or a lay representative of a religious tradition, attached to a secular institution such as a hospital, prison, military unit, intelligence agency, school, labor union, business, police department, fire department, university, or private chapel."
8041,profession,Chaplain,mental_health_occupations,"A chaplain is, traditionally, a cleric, ","Though originally the word chaplain referred to representatives of the Christian faith, it is now also applied to people of other religions or philosophical traditions, such as the case of chaplains serving with military forces and an increasing number of chaplaincies at U.S. universities."
8042,profession,Chaplain,mental_health_occupations,Though originally the word chaplain referred ,"A chaplain is, traditionally, a cleric, or a lay representative of a religious tradition, attached to a secular institution such as a hospital, prison, military unit, intelligence agency, school, labor union, business, police department, fire department, university, or private chapel."
8043,profession,Chaplain,mental_health_occupations,Though originally the word chaplain referred ,"Though originally the word chaplain referred to representatives of the Christian faith, it is now also applied to people of other religions or philosophical traditions, such as the case of chaplains serving with military forces and an increasing number of chaplaincies at U.S. universities."
8044,profession,Licensed_behavior_analyst,mental_health_occupations,A licensed behavior analyst is a type of ,A licensed behavior analyst is a type of behavioral health professional in the United States.
8045,profession,Licensed_behavior_analyst,mental_health_occupations,A licensed behavior analyst is a type of ,"A licensed behavior analyst would have equal training, knowledge, skills and abilities in their discipline as would a mental health counselor or marriage and family therapist in their discipline."
8046,profession,Licensed_behavior_analyst,mental_health_occupations,"A licensed behavior analyst would have equal training, ",A licensed behavior analyst is a type of behavioral health professional in the United States.
8047,profession,Licensed_behavior_analyst,mental_health_occupations,"A licensed behavior analyst would have equal training, ","A licensed behavior analyst would have equal training, knowledge, skills and abilities in their discipline as would a mental health counselor or marriage and family therapist in their discipline."
8048,profession,Licensed_professional_counselor,mental_health_occupations,Licensed professional counselor is a licensure for mental health professionals in ,Licensed professional counselor is a licensure for mental health professionals in some countries.
8049,profession,Licensed_professional_counselor,mental_health_occupations,Licensed professional counselor is a licensure for mental health professionals in ,"In the US, licensed professional counselors provide mental health and substance abuse care to millions of Americans."
8050,profession,Licensed_professional_counselor,mental_health_occupations,"In the US, licensed professional counselors provide mental health ",Licensed professional counselor is a licensure for mental health professionals in some countries.
8051,profession,Licensed_professional_counselor,mental_health_occupations,"In the US, licensed professional counselors provide mental health ","In the US, licensed professional counselors provide mental health and substance abuse care to millions of Americans."
8052,profession,Mental_health_professional,mental_health_occupations,A mental health professional is a health care ,A mental health professional is a health care practitioner or social and human services provider who offers services for the purpose of improving an individual's mental health or to treat mental disorders.
8053,profession,Mental_health_professional,mental_health_occupations,A mental health professional is a health care ,"Typically, the term ""mental health professional"" does not refer to other categorical disability areas, such as intellectual and developmental disability."
8054,profession,Mental_health_professional,mental_health_occupations,"Typically, the term ""mental health professional"" does not ",A mental health professional is a health care practitioner or social and human services provider who offers services for the purpose of improving an individual's mental health or to treat mental disorders.
8055,profession,Mental_health_professional,mental_health_occupations,"Typically, the term ""mental health professional"" does not ","Typically, the term ""mental health professional"" does not refer to other categorical disability areas, such as intellectual and developmental disability."
